"id_unit","time","out_cont_1"
1,1,-0.0048525640659728
1,2,-0.475795510995409
1,3,-0.720223637983283
1,4,-0.301362512920768
1,5,-0.696297109720917
1,6,-0.143750282706109
1,7,-0.391481505696855
1,8,-0.431511056630707
1,9,-0.131368628938804
1,10,0.165612732023542
1,11,0.131741616390321
1,12,0.0641400168183864
1,13,-1.55677026831917
1,14,-0.929600401895479
1,15,0.221501281524314
1,16,-0.10263115641589
1,17,-0.778909744119193
1,18,-0.353594030512369
1,19,-0.667929569086554
1,20,-0.664678236121842
1,21,-0.39117071359765
1,22,-0.563297421894749
1,23,-0.752940259399822
1,24,-0.280236886945203
1,25,-0.140755571478904
1,26,-0.418112634351937
1,27,-0.646908883502492
1,28,-1.48951984212585
1,29,-1.34154377562914
1,30,-1.03515548419269
1,31,-0.169068960056641
1,32,0.308769375844217
1,33,-0.463924794765039
1,34,-0.427186339440669
1,35,-1.66817355209029
1,36,-1.48677959319348
1,37,0.363369347400062
1,38,-0.300454981305996
1,39,-0.145413674484895
1,40,-2.2293924182819
1,41,-1.99164027730863
1,42,-0.893892427155551
1,43,-0.810245061362284
1,44,0.178403681792638
1,45,-0.811965840851
1,46,-1.98548371898793
1,47,-1.38428634313353
1,48,-0.632802114617491
1,49,-0.265242043545666
1,50,-0.713519096385913
1,51,-0.811737472320516
1,52,-1.77243833941959
1,53,-1.18009018867736
1,54,-0.459353728628617
1,55,-0.801790403448234
1,56,-0.295020262280578
1,57,-0.628572941504432
1,58,-0.496554062594019
1,59,-0.355978770969838
1,60,0.0096882212082347
1,61,-0.132650845289591
1,62,-0.245052804166825
1,63,0.365188191592816
1,64,-0.141877665982275
1,65,-0.047799989402847
1,66,0.000472551512495034
1,67,0.00456867405324429
1,68,-0.579463404652139
1,69,-0.68953246539871
1,70,-0.152432131359308
1,71,-0.355980505659939
1,72,-0.713273979137105
1,73,-0.923017008608093
1,74,-0.543488808723623
1,75,-0.608692933471057
1,76,-0.823624596713855
1,77,-0.306856525794298
1,78,-0.49948831943053
1,79,-0.721875576091358
1,80,-1.5246117726162
1,81,-0.766702884289877
1,82,0.695902745973938
1,83,-0.000312747972142167
1,84,0.298063734294856
1,85,0.406472213298626
1,86,-0.285156168505441
1,87,-1.07425797919493
1,88,-0.311388951354795
1,89,-0.364966440589817
1,90,-0.437390267738253
1,91,-0.651649968684435
1,92,-0.365088897568245
1,93,-0.205686277367017
1,94,0.273110880733814
1,95,0.219231367170128
1,96,0.0577537198334227
1,97,-1.02687346074474
1,98,-0.823451601253026
1,99,-0.181160236389648
2,1,-0.452853223947532
2,2,-1.0566381199698
2,3,-0.704152481518513
2,4,-0.985810406449596
2,5,-1.05238664913735
2,6,-1.15385054019096
2,7,-0.74195631419814
2,8,-0.717966228305396
2,9,-0.670783016636803
2,10,-0.811495377060102
2,11,-1.54445249357251
2,12,-1.52300747404652
2,13,-0.959857206582775
2,14,-0.911456319352077
2,15,-1.07567657466429
2,16,-0.81886964305531
2,17,0.108008415222736
2,18,-0.910251244409258
2,19,-0.250272922699601
2,20,0.106888986843517
2,21,0.181426762184316
2,22,-1.09533512825169
2,23,-0.341232709786317
2,24,-0.268126295002647
2,25,-0.88113356081442
2,26,-0.516793212086147
2,27,0.011576889540378
2,28,0.191440474493958
2,29,0.00782006308183639
2,30,-1.12964082436968
2,31,-1.13216563894882
2,32,0.294515570849687
2,33,-0.155176671228533
2,34,-0.0864991987627487
2,35,-0.661899687803378
2,36,0.298015635454096
2,37,-0.646991996341252
2,38,-0.377930438581984
2,39,-0.296647458008335
2,40,-0.830332344275562
2,41,0.0971781580416146
2,42,0.622448760385405
2,43,-0.491012373023505
2,44,-0.227134165951209
2,45,0.281034323282359
2,46,0.0357652797950902
2,47,0.0492218658566839
2,48,-0.240641701418491
2,49,0.199682582507265
2,50,0.0445769014530896
2,51,-0.195633281672013
2,52,-0.142671897922637
2,53,-0.338235207960214
2,54,-0.165677610562697
2,55,-1.24338682789266
2,56,-1.15076573585295
2,57,0.0456276886757794
2,58,-0.735655190699551
2,59,0.486960368812479
2,60,0.260984483662536
2,61,0.203514194534018
2,62,-0.101484135004719
2,63,0.0616575189262455
2,64,1.37229764063873
2,65,0.382375282130355
2,66,0.203713848494591
2,67,0.00620945993453426
2,68,-0.600855907465118
2,69,-1.71329870760532
2,70,-1.38874887506712
2,71,-0.268226765478179
2,72,-0.865672052094252
2,73,-1.83049767805778
2,74,-0.615925667829325
2,75,0.515590069855162
2,76,-0.462156480437371
2,77,-0.415774140437611
2,78,-0.383814214016131
2,79,-0.235844135817322
2,80,0.193442388589418
2,81,0.685433815385133
2,82,0.874576607662005
2,83,-0.745530902676291
2,84,-0.510253214854641
2,85,-1.68415047220123
2,86,-1.51832173984336
2,87,-1.45277836894478
2,88,0.790799450325573
2,89,-0.308639278118294
2,90,-1.07564373252542
2,91,-0.691908868823986
2,92,-0.345759416695371
2,93,-0.249708595957451
2,94,-0.717796479158108
2,95,-0.678878307995207
2,96,0.115934354785668
2,97,-1.12873900947852
2,98,-1.19119055129623
2,99,-0.429021630893156
3,1,-0.341286047335996
3,2,-0.615589465183365
3,3,-1.4005811194033
3,4,-0.983694707478109
3,5,-0.975428444477081
3,6,-1.12225795317946
3,7,-2.05050578349846
3,8,-1.01077694166217
3,9,-1.4953236460317
3,10,-0.30565878423055
3,11,-0.446986761178752
3,12,-0.0237305398857443
3,13,-0.0899655565790617
3,14,-0.0395756159207808
3,15,0.384638789306143
3,16,0.310010715748121
3,17,-0.309084483842307
3,18,-0.341881013398402
3,19,-1.52833381744584
3,20,-0.51168905908325
3,21,-0.379344436146306
3,22,-0.753502562042489
3,23,-0.248051571423605
3,24,-0.676756823856101
3,25,0.41788291061859
3,26,-0.793438789415025
3,27,-1.28887746021655
3,28,-0.721600694703192
3,29,0.412634868205406
3,30,-0.958489196849688
3,31,-0.714905088581164
3,32,-0.672105041125922
3,33,-0.8419161857575
3,34,-0.147268668358764
3,35,-1.27438227698799
3,36,-1.20212776354727
3,37,-0.921946698744181
3,38,-0.038095315172599
3,39,-0.0632280362524733
3,40,0.325503583717302
3,41,-1.382287518988
3,42,-1.99313411835171
3,43,-1.37804572450619
3,44,-0.220443379118338
3,45,-0.794656538538793
3,46,-0.754968887227107
3,47,-1.30409287082073
3,48,-1.5208829317742
3,49,-1.84408766504896
3,50,-1.30914832705586
3,51,-0.0838246166540692
3,52,0.431770383612471
3,53,-0.416080505441306
3,54,-0.691573384399804
3,55,-1.2690496094441
3,56,-1.87702607470028
3,57,-1.38966390350237
3,58,-2.09958526228278
3,59,-1.85013600614735
3,60,-0.843921924311215
3,61,-1.44586065768697
3,62,-1.04425217254626
3,63,-0.566425141675496
3,64,-0.642474119787014
3,65,-0.563524120351663
3,66,-0.598895994285379
3,67,-0.292349042759024
3,68,0.20502037166008
3,69,-1.01102868335927
3,70,-1.65422143604403
3,71,-1.90265423899316
3,72,-1.7381147784506
3,73,-1.81506601103363
3,74,-1.6173407762227
3,75,-1.85413067124234
3,76,-1.03220944808563
3,77,-1.29488617398858
3,78,-1.32852908687761
3,79,-1.70832902799453
3,80,-1.39512516991618
3,81,-0.190220583000962
3,82,-0.518255372583872
3,83,0.0972902469955749
3,84,-1.56967382078432
3,85,-0.26433637217179
3,86,-0.912390703285731
3,87,-0.954846729410762
3,88,0.187821969031443
3,89,-0.0774292103646456
3,90,0.999034567007332
3,91,0.45645610717758
3,92,-0.220242531899162
3,93,0.260842317871535
3,94,0.276140492973624
3,95,0.315177108371943
3,96,-0.403637442858795
3,97,-0.669441645568189
3,98,-0.885976270113588
3,99,0.282255251221953
4,1,0.595257818626301
4,2,1.5725420547055
4,3,1.80386384731195
4,4,1.29099360211213
4,5,1.25430244458375
4,6,1.36240096010785
4,7,1.44475981873061
4,8,1.03326077062363
4,9,0.664476884962338
4,10,0.274485412914985
4,11,-1.37683749310338
4,12,-1.11350807076006
4,13,-0.693036409501422
4,14,-0.675346542693004
4,15,0.689998193987392
4,16,0.5068904966715
4,17,0.600845126403137
4,18,0.74012751580655
4,19,0.296447915618712
4,20,1.48112197095476
4,21,0.936227061942753
4,22,0.996079880899292
4,23,1.25304161231957
4,24,1.13881182644692
4,25,1.05407432720628
4,26,1.10038235924301
4,27,1.51935218129387
4,28,0.733243759993166
4,29,0.776005466438391
4,30,0.352788707471452
4,31,0.922679903753165
4,32,1.18200380736203
4,33,0.100085486373952
4,34,0.582022993911089
4,35,0.876069226144339
4,36,0.821127733113292
4,37,0.259379997135032
4,38,0.281405967215017
4,39,1.19268293418971
4,40,0.35108393123816
4,41,0.102411368709398
4,42,0.530250732448064
4,43,0.244853542841787
4,44,0.526011438902538
4,45,0.441965723007716
4,46,0.178758910139405
4,47,0.424915858693243
4,48,0.0323354306305218
4,49,0.343178792270724
4,50,0.724191841027018
4,51,1.28643896834322
4,52,0.948323850279853
4,53,0.991713926081551
4,54,1.3080237540043
4,55,1.70524111715698
4,56,1.77498981364359
4,57,1.51154609288274
4,58,1.20763868937021
4,59,1.49950003597215
4,60,0.465241079549485
4,61,0.831018803459189
4,62,0.253770261129725
4,63,0.411338355847557
4,64,0.946588829938488
4,65,1.83122520946927
4,66,2.27329479157012
4,67,2.01907405868361
4,68,0.861454867010929
4,69,0.212796206681695
4,70,0.431558631773682
4,71,0.293838964132866
4,72,0.487536966546684
4,73,0.356325728039905
4,74,0.898432904755572
4,75,1.13665636641404
4,76,1.55252916185013
4,77,0.21933673056798
4,78,0.379953326707863
4,79,0.895144635602393
4,80,0.770482557659848
4,81,0.174960820262422
4,82,0.417735373044041
4,83,0.676521749630448
4,84,0.81810842750536
4,85,1.02011451722576
4,86,1.47755406774627
4,87,2.29450918442199
4,88,1.49261000577812
4,89,0.0715197467137184
4,90,0.263385015333339
4,91,0.948262889109114
4,92,2.00965022440797
4,93,0.622496158475632
4,94,0.952426147449448
4,95,0.852999794917388
4,96,1.3036941679444
4,97,1.91185704402894
4,98,1.67760122095607
4,99,-0.72132022541974
5,1,-0.271116292060835
5,2,-0.028144994731149
5,3,-0.00176563650271772
5,4,-0.459660124289003
5,5,-0.298232186927321
5,6,-0.562894077627677
5,7,-0.411269623789905
5,8,-0.622522914816163
5,9,-0.575487143871181
5,10,0.194003023340662
5,11,-0.242674661383631
5,12,-0.17464012774545
5,13,0.189067296622251
5,14,-0.0538985068187686
5,15,-0.105015417305418
5,16,-0.323161566185894
5,17,0.436006257807461
5,18,0.0436977084415435
5,19,0.418346553871395
5,20,0.546067425645528
5,21,0.593785991914004
5,22,0.24321176048033
5,23,0.356902038141298
5,24,0.42581681531977
5,25,0.333103023459812
5,26,-0.155369593629565
5,27,0.0558112335844292
5,28,-0.445335370922177
5,29,0.176714878120485
5,30,0.25425889698582
5,31,-0.176486414138638
5,32,0.321990261421025
5,33,-0.051694944319269
5,34,-0.287511086896118
5,35,-0.30739930134589
5,36,-0.000778459781707846
5,37,0.212299933790523
5,38,0.479445499506137
5,39,0.34958999212053
5,40,-0.0497798046823037
5,41,0.191085971086639
5,42,-0.0425659164724553
5,43,0.148679475837763
5,44,-0.069113343248152
5,45,-0.438788130352074
5,46,0.552653294349153
5,47,-0.335045069771158
5,48,0.0373928468372819
5,49,0.478723277337736
5,50,1.55257828567347
5,51,1.4104796436156
5,52,0.97225114433895
5,53,1.19413561787248
5,54,-0.482425415629018
5,55,-0.214210016976924
5,56,-0.540528642671784
5,57,-0.108406917177583
5,58,1.46299958368176
5,59,0.291028000860158
5,60,-0.238697483778109
5,61,-0.125712547497412
5,62,-0.493589912949681
5,63,-0.252837670804596
5,64,0.267776934518303
5,65,0.425195791590282
5,66,-0.325722062408705
5,67,-0.0396470543584111
5,68,-0.336203996408069
5,69,-0.13762367371982
5,70,-0.634046274663209
5,71,0.142167728283374
5,72,-0.511183420595732
5,73,-0.457980825372785
5,74,0.471763956920929
5,75,0.272022287548568
5,76,0.478662617713055
5,77,-0.450600629856827
5,78,-0.857342239052889
5,79,0.360935568414277
5,80,-0.576497572205847
5,81,0.20864724701437
5,82,-0.348642726757489
5,83,0.165809112619804
5,84,1.0222845314544
5,85,-0.447950255380466
5,86,0.238372575965069
5,87,0.517305312192686
5,88,0.516283862174914
5,89,-0.886545759387076
5,90,-0.198645262929522
5,91,0.0913020208335246
5,92,0.522712237277877
5,93,0.51218876145858
5,94,0.386782518742301
5,95,0.260872125271991
5,96,0.500652126438138
5,97,-0.361345752887028
5,98,-0.373530579143159
5,99,-0.816390762730748
6,1,-0.707847912013809
6,2,-0.404632047407323
6,3,-2.07929696922597
6,4,-1.87778186259642
6,5,-2.00190066198911
6,6,-2.30279793010672
6,7,-2.42092758970627
6,8,-2.17514597809945
6,9,-1.51181195410123
6,10,-0.495247486383797
6,11,-0.631761455757897
6,12,-0.83144959633342
6,13,-0.685728426307317
6,14,-0.766402426070602
6,15,-1.01943199474349
6,16,-1.13875893166764
6,17,-1.44243670668085
6,18,-1.25464052728341
6,19,-1.25992163204292
6,20,-1.28870644870017
6,21,-1.579755550619
6,22,-1.33061870276416
6,23,-0.846446149621826
6,24,-0.335917878703727
6,25,-0.524165836328428
6,26,-0.81656208821733
6,27,-1.01725995235999
6,28,-1.0128139935579
6,29,-0.245491184055997
6,30,-0.0335529491349907
